代码,01001,02002,03003,04004,05005,06006,07007,08008,09009,10010,11011,13012,13013,13014,13015,13016,13017,13018,14019,14020,14021,14022,15023,15024,16025,17026,17027,17028,17029,17030,18031,19032,19033,20034,21035,22036,23037,24038,25039,25040,26041,26042,26043,26044,26045,26046,26047,27048,28049,29050,29051,30052,30053,30054,30055,30056,30057,30058,31059,31060,31061,32062,32063,33064,34065,34066,34067,34068,34069,34070,35071,35072,35073,35074,36075,36076,37077,37078,37079,38080,38081,38082,38083,38084,38085,39086,39087,39088,39089,39090,39091,40092,41093,42094,43095,44096,45097,46098,47099,48100,49101,50102,51103,53104,54105,55106,56107,57108,58109,59110,60111,61112,62113,63114,65115,66116,67117,68118,70119,71120,72121,73122,74123,75124,76125,77126,78127,79128,80129,82130,83131,84132,85133,86134,87135,88136,89137,93138,90139,FU101,FU102,FU103,FU201,FU202,EX,OF
14020,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2111 ,0 ,0 ,0 ,0 ,3281 ,446 ,347807 ,0 ,125229 ,0 ,124600 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,591 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,457 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36025 ,45 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,377587 ,139905 ,0 ,0 ,3965 ,157 ,701586 
14021,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12781 ,0 ,0 ,6329 ,6756 ,4817 ,114619 ,2622 ,135562 ,21021 ,7271 ,3445 ,0 ,5468 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,98 ,0 ,0 ,14102 ,0 ,14058 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,106499 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18416 ,63322 ,0 ,0 ,10060 ,26804 ,66640 
14022,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,164 ,112674 ,124 ,0 ,11651 ,50950 ,24732 ,11281 ,12942 ,1730 ,619426 ,22528 ,100153 ,46045 ,1428 ,11 ,0 ,0 ,64 ,2 ,6918 ,107 ,778 ,94 ,339 ,0 ,0 ,703 ,0 ,98 ,0 ,140 ,13 ,0 ,1979 ,3972 ,201067 ,7438 ,0 ,8856 ,0 ,0 ,666 ,8 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,104 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,4630 ,1001 ,0 ,0 ,2662 ,0 ,0 ,0 ,0 ,0 ,407886 ,227 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9579 ,0 ,0 ,803441 ,255166 ,0 ,0 ,114016 ,400863 ,1135647 
15023,0 ,0 ,0 ,0 ,0 ,13 ,0 ,41 ,71 ,940 ,8 ,34 ,17526 ,92 ,68 ,773 ,1835 ,717 ,499 ,150 ,295 ,5936 ,121586 ,16402 ,1233 ,2335 ,381 ,783 ,677 ,1444 ,3123 ,1065 ,1276 ,2167 ,1396 ,3948 ,3682 ,2361 ,87 ,22 ,3146 ,2428 ,1257 ,2747 ,2014 ,3961 ,5330 ,14866 ,1539 ,1692 ,2805 ,701 ,1922 ,817 ,990 ,321 ,609 ,287 ,583 ,951 ,191 ,1726 ,848 ,4133 ,871 ,797 ,689 ,1986 ,592 ,4684 ,631 ,649 ,537 ,3641 ,1018 ,1494 ,253 ,531 ,692 ,1235 ,1446 ,1085 ,275 ,967 ,958 ,591 ,644 ,674 ,502 ,1040 ,142 ,1581 ,1214 ,235 ,610 ,1131 ,62 ,562 ,2219 ,3540 ,972 ,540 ,21947 ,72 ,1704 ,582 ,2060 ,0 ,1146 ,517 ,0 ,71082 ,58530 ,3877 ,1893 ,39648 ,8 ,10905 ,3520 ,255 ,3615 ,258 ,9166 ,332 ,127 ,352 ,520 ,2325 ,614 ,3321 ,463 ,145 ,455 ,895 ,129 ,182 ,55751 ,89 ,8545 ,799660 ,497701 ,0 ,0 ,31220 ,20056 ,247269 
15024,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,39 ,0 ,20 ,36 ,210 ,0 ,255 ,94 ,2832 ,15 ,73 ,23 ,10466 ,45 ,498041 ,17 ,7259 ,11500 ,16670 ,16851 ,33444 ,14581 ,52203 ,33641 ,42976 ,2033 ,185 ,468 ,45958 ,216 ,0 ,7733 ,5154 ,816 ,11458 ,12692 ,3495 ,512 ,22162 ,174 ,302 ,1594 ,59 ,93 ,60 ,122 ,114 ,40 ,35 ,233 ,408 ,21 ,98 ,186 ,1600 ,42 ,480 ,145 ,650 ,51 ,1797 ,240 ,192 ,108 ,965 ,320 ,1131 ,121 ,213 ,292 ,793 ,353 ,893 ,72 ,256 ,526 ,57 ,26 ,117 ,94 ,183 ,10 ,299 ,50363 ,183 ,44 ,1090 ,8 ,2664 ,1949 ,7769 ,2206 ,143 ,9889 ,52 ,978 ,313 ,6463 ,0 ,494 ,22 ,1970 ,36511 ,179870 ,3849 ,937 ,17961 ,18 ,3907 ,1316 ,275 ,1895 ,60 ,6798 ,206 ,106 ,117 ,183 ,11752 ,299 ,895 ,29 ,24 ,302 ,114 ,109 ,84 ,10731 ,103 ,50726 ,182028 ,488330 ,0 ,0 ,75645 ,291096 ,1721640 
16025,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,6 ,0 ,0 ,20 ,0 ,0 ,65 ,18 ,2 ,12 ,15 ,0 ,10 ,12623 ,17 ,170430 ,203 ,7 ,14 ,7 ,35 ,312 ,31 ,128 ,0 ,118 ,121 ,1 ,96 ,12 ,3 ,23 ,4 ,17 ,140 ,117 ,29 ,44 ,1514 ,176 ,84 ,72 ,16 ,16 ,50 ,11 ,0 ,23 ,21 ,7 ,149 ,0 ,30 ,77 ,59 ,21 ,1 ,36 ,248 ,2 ,52 ,3 ,31 ,4 ,46 ,42 ,115 ,0 ,38 ,63 ,61 ,110 ,80 ,16 ,93 ,39 ,16 ,104 ,95 ,6 ,62 ,0 ,122 ,50 ,5 ,3 ,70 ,5 ,26 ,2640 ,4211 ,1156 ,642 ,1741 ,0 ,0 ,0 ,674 ,0 ,1379 ,622 ,0 ,0 ,4338 ,4624 ,1902 ,40174 ,8 ,10936 ,3622 ,306 ,4871 ,302 ,10971 ,351 ,131 ,387 ,615 ,2796 ,734 ,2705 ,32 ,141 ,544 ,1021 ,131 ,216 ,8472 ,71 ,6853 ,317662 ,1436618 ,0 ,0 ,154441 ,21640 ,2365464 
17026,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,68 ,58 ,0 ,144 ,1808 ,854 ,123 ,3268 ,1790 ,5356 ,319 ,119 ,146 ,492 ,711 ,835 ,241 ,12027035 ,482786 ,70743 ,2309199 ,2901524 ,6395660 ,498396 ,310364 ,43456 ,266017 ,1882 ,1848 ,706255 ,1679 ,202 ,1617 ,383 ,2165 ,2326 ,8088 ,3411 ,5433 ,28699 ,189346 ,73227 ,912287 ,7283 ,6349 ,3906 ,9705 ,2912 ,2261 ,9774 ,174 ,487 ,28 ,824 ,4009 ,8776 ,152 ,328 ,291 ,1097 ,95 ,6643 ,63 ,252 ,587 ,4932 ,87 ,22962 ,4 ,8542 ,7777 ,1357 ,298 ,213 ,97 ,5630 ,4331 ,12 ,137 ,60 ,270 ,803 ,46 ,592 ,293758 ,0 ,1 ,0 ,0 ,1 ,29 ,68 ,17 ,68 ,4602 ,40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45219 ,327495 ,0 ,0 ,127989 ,7673968 ,3479553 
17027,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5739 ,877752 ,184991 ,218686 ,147207 ,2075358 ,57540 ,57923 ,3956 ,0 ,1 ,234 ,109198 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,58 ,84 ,27 ,0 ,0 ,0 ,0 ,101 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,577 ,0 ,0 ,0 ,0 ,65 ,0 ,0 ,0 ,0 ,9 ,2 ,0 ,0 ,0 ,0 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29815 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,490 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,111884 ,136908 ,0 ,0 ,23950 ,199901 ,316393 
17028,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,7 ,3 ,0 ,9 ,111 ,52 ,7 ,200 ,108 ,328 ,1 ,0 ,2 ,1 ,151 ,179 ,28 ,11148 ,79701 ,3784110 ,5614 ,170557 ,2896390 ,13147 ,35814 ,771 ,31322 ,165 ,70 ,40004 ,1 ,0 ,83 ,25 ,139 ,149 ,332 ,206 ,341 ,193 ,884 ,690 ,2476 ,1115 ,806 ,450 ,1450 ,445 ,346 ,308 ,401 ,68 ,4 ,103 ,131 ,12277 ,127 ,283 ,253 ,898 ,39 ,1230 ,16 ,62 ,144 ,1154 ,12 ,60 ,2 ,1 ,46 ,84 ,114 ,87 ,46 ,420 ,216 ,0 ,2 ,1 ,3 ,61 ,1 ,9 ,17479 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13090 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4139 ,73180 ,0 ,0 ,41262 ,371638 ,469646 
17029,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,6 ,2 ,17 ,1 ,2 ,16 ,15 ,28 ,9 ,960 ,17 ,2075 ,753612 ,309277 ,279830 ,1484 ,22728 ,235 ,11375 ,1 ,33 ,37022 ,7 ,0 ,6 ,1 ,1 ,5 ,22 ,22 ,1 ,42 ,384 ,530 ,9922 ,86 ,41 ,71 ,70 ,12 ,1 ,23 ,2 ,3 ,0 ,2 ,2 ,793 ,0 ,1 ,3 ,4 ,0 ,1579 ,0 ,19 ,61 ,647 ,1 ,22 ,2 ,1 ,3 ,4 ,44 ,8 ,8 ,310 ,16 ,2 ,1 ,0 ,126 ,1 ,355 ,0 ,445 ,0 ,2 ,13 ,1 ,9 ,3135 ,1348 ,152 ,294 ,1260 ,1 ,0 ,0 ,0 ,0 ,7 ,5 ,0 ,2 ,370 ,43 ,9 ,1076 ,0 ,1 ,87 ,31 ,47 ,4 ,25 ,0 ,71 ,13 ,31 ,122 ,47 ,1 ,1 ,0 ,3 ,83 ,1 ,7 ,26 ,0 ,0 ,0 ,155902 ,0 ,0 ,55923 ,8834308 ,1875328 
17030,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,4 ,2 ,0 ,185 ,15 ,5 ,0 ,43 ,206 ,148 ,371 ,2 ,5 ,111 ,272 ,3923 ,6738 ,3183 ,472 ,3233 ,1297 ,1459066 ,136653 ,204114 ,95494 ,12201 ,97599 ,1967 ,551 ,105628 ,12 ,0 ,386 ,2 ,41 ,63 ,1167 ,380 ,46 ,56918 ,5621 ,151615 ,97480 ,39 ,1042 ,2199 ,470 ,82 ,6 ,12 ,332 ,556 ,1 ,1361 ,432 ,12533 ,717 ,19572 ,1949 ,319 ,584 ,526 ,36 ,1553 ,4302 ,6315 ,369 ,188 ,2 ,2389 ,812 ,1207 ,490 ,887 ,2270 ,824 ,1233 ,13 ,12 ,95 ,76 ,46 ,1 ,5112 ,19778 ,1964 ,9 ,58 ,3 ,46 ,5567 ,2391 ,268 ,543 ,1360 ,458 ,329 ,971 ,4450 ,0 ,13 ,7 ,8268 ,21056 ,2033 ,1334 ,0 ,1427 ,0 ,140 ,551 ,589 ,934118 ,5 ,33 ,11 ,94 ,1026 ,16235 ,17639 ,386 ,5298 ,1 ,0 ,4 ,334 ,6 ,269 ,73 ,0 ,19649 ,114756 ,124458 ,0 ,0 ,59835 ,6038584 ,5168339 
18031,0 ,0 ,0 ,0 ,0 ,509 ,0 ,243 ,898 ,5566 ,11 ,341 ,505 ,278 ,241 ,1871 ,1138 ,2658 ,1380 ,876 ,431 ,8636 ,2521 ,1895 ,4091 ,13990 ,21021 ,9294 ,2206 ,15307 ,3426378 ,181035 ,40412 ,66134 ,13540 ,9735 ,4868 ,132284 ,3817 ,128 ,6930 ,1382 ,2000 ,12007 ,4137 ,7539 ,3564 ,12803 ,56778 ,68134 ,107016 ,8068 ,17201 ,10175 ,9497 ,7674 ,3727 ,1484 ,3582 ,13479 ,468 ,3946 ,6391 ,49471 ,5252 ,2667 ,1686 ,24400 ,1903 ,18638 ,13000 ,15635 ,5682 ,56756 ,6483 ,10097 ,667 ,5463 ,9701 ,6600 ,23129 ,18802 ,2366 ,4800 ,4113 ,951 ,920 ,638 ,523 ,4492 ,324 ,6196 ,66590 ,6572 ,4726 ,29263 ,492 ,10072 ,36582 ,123218 ,122413 ,3884 ,54420 ,1567 ,35788 ,7242 ,8534 ,0 ,3940 ,1192 ,5543 ,9988 ,45927 ,23226 ,1638 ,190859 ,2 ,41396 ,30281 ,641 ,14963 ,807 ,6124 ,354 ,153 ,873 ,35975 ,78486 ,3822 ,2365 ,2 ,567 ,1895 ,3806 ,766 ,1318 ,2608 ,0 ,9569 ,753170 ,7852811 ,0 ,0 ,237296 ,5676864 ,13145887 
19032,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,584 ,4 ,0 ,3 ,3 ,8 ,17 ,1 ,2 ,16 ,18 ,22 ,7 ,85 ,277 ,864 ,539 ,70393 ,324447 ,3124553 ,1185494 ,3826 ,267800 ,88 ,4656 ,49719 ,7 ,0 ,1209 ,1086 ,2249 ,2214 ,4999 ,3538 ,5683 ,70 ,39 ,242 ,76041 ,327 ,33 ,44 ,235 ,3 ,4 ,1 ,0 ,0 ,0 ,186 ,26 ,1784 ,142 ,22 ,434 ,42 ,651 ,286 ,2 ,98 ,10 ,335 ,3615 ,4232 ,1 ,723 ,1069 ,399 ,168 ,299 ,71 ,9848 ,958 ,3 ,93 ,444 ,7574 ,175 ,11 ,1507 ,688 ,131 ,1 ,11 ,2 ,465 ,1602 ,689 ,77 ,151 ,0 ,81 ,94 ,20 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,120 ,26 ,0 ,0 ,0 ,134 ,3 ,210 ,0 ,0 ,4 ,0 ,0 ,1883 ,4219 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,7 ,0 ,0 ,0 ,376144 ,55188 ,0 ,0 ,72785 ,3112059 ,2371204 
19033,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,16 ,28 ,9 ,15 ,1 ,2 ,12 ,22 ,37 ,96 ,183 ,7 ,10 ,28 ,56 ,1510018 ,41 ,1105009 ,12 ,12 ,52 ,2 ,23 ,10 ,0 ,7 ,2 ,1 ,22 ,82 ,32 ,2 ,188 ,28 ,447 ,26 ,36 ,11 ,7 ,38 ,5 ,0 ,1 ,35 ,7 ,0 ,50 ,65 ,129 ,46 ,5 ,4 ,39 ,1 ,61 ,0 ,2 ,2 ,92 ,3 ,55 ,2 ,4 ,10 ,51 ,25 ,103 ,6 ,38 ,12 ,4 ,3 ,0 ,5 ,1595 ,0 ,15 ,4 ,0 ,28 ,39 ,2 ,13 ,3572 ,1591 ,173 ,334 ,219 ,176 ,100 ,22 ,3 ,0 ,218 ,9 ,453 ,605 ,631 ,3304 ,15 ,1839 ,0 ,214 ,3513 ,87 ,1652 ,6 ,457 ,39 ,121 ,55 ,6175 ,9329 ,416 ,587 ,1 ,23 ,5 ,143 ,151 ,270 ,44 ,0 ,3252 ,278244 ,1057323 ,0 ,0 ,57177 ,1294631 ,3762598 
20034,8836 ,0 ,1829 ,6702 ,0 ,1148 ,0 ,15 ,240 ,1424 ,20 ,15 ,246 ,93 ,13 ,401 ,202 ,998 ,320 ,97 ,114 ,1731 ,1813 ,2206 ,226 ,27810 ,32337 ,62629 ,32967 ,132715 ,57689 ,12368 ,10473 ,3360644 ,1311363 ,20074 ,59666 ,734216 ,1370 ,1149 ,679 ,211 ,875 ,1004 ,2735 ,7887 ,2637 ,1392 ,24673 ,69681 ,83095 ,10217 ,8399 ,5774 ,8494 ,3889 ,3122 ,2267 ,809 ,2208 ,134 ,2350 ,13046 ,112407 ,6871 ,12241 ,16442 ,33022 ,3005 ,65133 ,1221 ,3122 ,5209 ,24688 ,5061 ,16375 ,2266 ,2868 ,21623 ,8672 ,23915 ,8500 ,85704 ,32606 ,13245 ,377 ,413 ,725 ,3269 ,1129 ,1570 ,7217 ,40812 ,5954 ,390 ,398 ,1 ,6 ,1551909 ,19214 ,21088 ,203205 ,838 ,300 ,454 ,490 ,0 ,0 ,0 ,0 ,896 ,2078 ,2825 ,1 ,0 ,0 ,0 ,0 ,40 ,0 ,11 ,3 ,7 ,20 ,7056 ,110 ,28 ,13 ,22 ,102 ,0 ,17 ,0 ,363 ,0 ,5 ,47 ,0 ,145 ,325630 ,297034 ,0 ,0 ,118942 ,1090552 ,1280868 
21035,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,23 ,1 ,0 ,2 ,1 ,0 ,0 ,25 ,34 ,11 ,73 ,5 ,14 ,60 ,108 ,233 ,151 ,287 ,20 ,27 ,42 ,153 ,2272 ,4702 ,283 ,187441 ,1054621 ,9 ,67 ,22156 ,241 ,0 ,25 ,5 ,2 ,28 ,98 ,71 ,4 ,469 ,216 ,895 ,1326 ,127 ,31 ,25 ,74 ,866 ,1 ,4 ,11 ,16 ,0 ,180 ,8 ,194 ,4 ,10 ,3185 ,51 ,5 ,116 ,1 ,18 ,18 ,852 ,36610 ,63 ,4 ,474 ,9309 ,33 ,70 ,174 ,13 ,837 ,69 ,6 ,6 ,0 ,200 ,7 ,41 ,34 ,7180 ,1 ,65 ,1510 ,66 ,272 ,50557 ,22493 ,1720 ,3334 ,5729 ,285 ,2119 ,1529 ,67 ,0 ,153 ,116 ,2768 ,7979 ,7397 ,56261 ,228 ,23711 ,0 ,2338 ,8272 ,714 ,1099 ,133 ,25173 ,291 ,1617 ,773 ,8676 ,73086 ,1036 ,29 ,42 ,0 ,60 ,1846 ,1729 ,347 ,571 ,0 ,0 ,205788 ,464969 ,0 ,352159 ,47361 ,5839362 ,1638369 
22036,0 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,15 ,513 ,1 ,4535 ,13410 ,12335 ,11201 ,53219 ,26113 ,53982 ,64027 ,23221 ,18731 ,103284 ,95810 ,141634 ,200711 ,102515 ,9735 ,14235 ,35683 ,103013 ,175526 ,125051 ,200094 ,216237 ,187362 ,7719902 ,2202626 ,389817 ,647 ,76 ,41307 ,6201 ,14442 ,24989 ,32675 ,47189 ,98793 ,117372 ,307768 ,157353 ,366027 ,40448 ,139991 ,31516 ,34143 ,11087 ,12352 ,5246 ,919 ,70321 ,259 ,7227 ,14684 ,295181 ,16705 ,29510 ,17796 ,64658 ,18189 ,128372 ,2216 ,4297 ,9290 ,32511 ,6929 ,76102 ,1572 ,1118 ,41965 ,34907 ,36701 ,26260 ,27872 ,141394 ,127678 ,6020 ,14652 ,13004 ,13870 ,26174 ,7082 ,68005 ,70085 ,10358 ,1222 ,281 ,28 ,268 ,12099 ,8951 ,1922 ,4104 ,15416 ,166 ,489 ,135 ,53 ,0 ,307 ,101 ,8352 ,9030 ,450572 ,75051 ,629 ,14920 ,4 ,5390 ,4243 ,391 ,231479 ,101 ,63668 ,651 ,22 ,164 ,465 ,34771 ,6107 ,1572 ,634 ,237 ,65684 ,138 ,82 ,134 ,98 ,98 ,21408 ,29276 ,62221 ,0 ,0 ,55738 ,929557 ,2193570 
23037,0 ,0 ,0 ,0 ,0 ,12 ,0 ,39 ,351 ,372 ,0 ,57 ,1155 ,139 ,0 ,9393 ,1492 ,2299 ,28492 ,17306 ,4397 ,16918 ,19943 ,56371 ,6126 ,8699 ,3346 ,2465 ,31462 ,14860 ,118050 ,12477 ,25100 ,17744 ,27124 ,8375 ,470172 ,42678 ,361 ,0 ,2555 ,1641 ,1126 ,4535 ,2207 ,3640 ,85471 ,101786 ,3051 ,11782 ,26548 ,1021 ,6373 ,2544 ,2551 ,4751 ,674 ,1091 ,1944 ,10872 ,76 ,2007 ,4460 ,50515 ,3551 ,4678 ,4015 ,20490 ,1854 ,39763 ,1347 ,6161 ,1606 ,29372 ,20760 ,9468 ,279 ,1045 ,8510 ,5260 ,20409 ,10653 ,6115 ,55157 ,9299 ,656 ,1836 ,2243 ,2465 ,2712 ,2826 ,11017 ,13130 ,875 ,851 ,8976 ,284 ,2262 ,11590 ,30467 ,12975 ,2643 ,82871 ,585 ,10683 ,1527 ,390 ,0 ,6119 ,1839 ,108104 ,1782 ,19319 ,953244 ,34136 ,1152196 ,93 ,247046 ,37436 ,1218 ,229150 ,1180 ,170446 ,5156 ,5555 ,2641 ,36778 ,36924 ,9729 ,226625 ,17702 ,5024 ,147854 ,29250 ,8472 ,9021 ,20431 ,4549 ,186473 ,27399 ,428457 ,0 ,0 ,113999 ,351732 ,390627 
24038,0 ,0 ,0 ,0 ,0 ,92 ,0 ,109 ,512 ,4227 ,12 ,414 ,1284 ,1164 ,99 ,6096 ,2002 ,3518 ,9788 ,5825 ,2110 ,15442 ,6427 ,18213 ,3788 ,26000 ,3986 ,12819 ,53855 ,17577 ,89892 ,94014 ,26341 ,28055 ,26724 ,14322 ,11375 ,1126325 ,798 ,28 ,7662 ,1560 ,2757 ,5307 ,7267 ,14675 ,23876 ,90936 ,14627 ,18540 ,72635 ,4749 ,15079 ,4281 ,21456 ,3890 ,2530 ,1577 ,7451 ,11674 ,808 ,7344 ,5662 ,55852 ,10141 ,12749 ,7268 ,29159 ,7022 ,50496 ,4120 ,10569 ,5652 ,30833 ,16032 ,20696 ,1769 ,10793 ,14659 ,8759 ,19463 ,11741 ,4993 ,27592 ,22210 ,7181 ,6088 ,4205 ,3875 ,8315 ,1107 ,26498 ,49482 ,2808 ,7287 ,19168 ,655 ,7419 ,16724 ,124645 ,29112 ,26239 ,121453 ,460 ,27049 ,1817 ,3265 ,0 ,6049 ,3034 ,10643 ,8627 ,15368 ,75961 ,23197 ,580738 ,60 ,234888 ,52089 ,5689 ,101308 ,933 ,138653 ,13830 ,607 ,4761 ,15911 ,46056 ,9013 ,85922 ,11054 ,5014 ,4121 ,15105 ,2822 ,6808 ,675548 ,3084 ,189639 ,69557 ,735680 ,0 ,27957 ,174001 ,2551303 ,6417812 
25039,36372 ,2629 ,601 ,41501 ,0 ,39 ,0 ,2463 ,741 ,79041 ,0 ,647 ,4088 ,1271 ,0 ,6517 ,10260 ,2804 ,1692 ,708 ,979 ,8327 ,5697 ,6883 ,82353 ,60015 ,30733 ,48024 ,22886 ,86767 ,34853 ,25464 ,22787 ,44277 ,39263 ,45121 ,14902 ,71536 ,1014011 ,0 ,860668 ,5345 ,5456 ,150032 ,2043234 ,313401 ,14945 ,111164 ,705870 ,43697 ,75163 ,19264 ,90586 ,32338 ,55844 ,9374 ,5525 ,6814 ,12940 ,67009 ,3661 ,25704 ,31744 ,158241 ,26345 ,24347 ,20966 ,70581 ,10876 ,150083 ,7442 ,18367 ,6627 ,52626 ,28569 ,28263 ,940 ,41342 ,31144 ,14095 ,36773 ,76784 ,3918 ,21527 ,18464 ,22990 ,2615 ,2023 ,1770 ,8230 ,1809 ,10190 ,21537 ,10535 ,15135 ,231759 ,84 ,4216 ,64315 ,950934 ,13783 ,90918 ,547100 ,27803 ,2205479 ,1106752 ,271855 ,0 ,570973 ,29665 ,45294 ,49879 ,3291 ,53920 ,6526 ,79567 ,13 ,41151 ,28277 ,85936 ,619709 ,1416 ,24039 ,6119 ,31140 ,5745 ,17843 ,643488 ,32363 ,94769 ,18361 ,1893 ,3390 ,7201 ,1073 ,5450 ,2399 ,1036 ,112393 ,703095 ,3903958 ,0 ,0 ,654751 ,1762406 ,7736262 
25040,0 ,0 ,0 ,0 ,0 ,25 ,0 ,2 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,46 ,8 ,1422 ,578 ,0 ,4030 ,0 ,0 ,0 ,0 ,1954 ,93355 ,58999 ,0 ,0 ,0 ,80677 ,0 ,7975 ,9172 ,4997 ,18 ,53 ,14 ,43058 ,24689 ,10 ,0 ,902 ,18869 ,21709 ,3573 ,9882 ,11010 ,60110 ,5370 ,5243 ,51517 ,55298 ,293739 ,72872 ,13908 ,3081 ,5562 ,7189 ,6917 ,3938 ,5959 ,5942 ,19506 ,3194 ,2825 ,4015 ,19983 ,944 ,162 ,779 ,485 ,1551 ,1049 ,377 ,91 ,47 ,139 ,145 ,1 ,1 ,1 ,103 ,14 ,0 ,4 ,0 ,7 ,0 ,417 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7690 ,85372 
